Cluster,Latitude,Longitude,o,c,e,a,n,o_std,c_std,e_std,a_std,n_std,Count,City
112,40.31918453441296,-75.13142226720649,0.7190254820936639,0.5430785123966942,0.506267217630854,0.6624827823691459,0.5885847107438017,0.1734393502737805,0.1955482527175292,0.2312652203446152,0.1676869009452326,0.2102391801640541,1235,"Doylestown, Pennsylvania"
113,40.59886207682329,-111.93879209566714,0.7276768455184124,0.5541949532415771,0.5246248255513549,0.6696595123136377,0.5537142009577704,0.16652015803450512,0.1856070945865008,0.22769333379281384,0.16133534222575205,0.20947593511688997,11556,"Draper, Utah"
114,46.79887555248619,-92.11705041436464,0.7433120265151515,0.5678858901515151,0.505089962121212,0.677527225378788,0.5612571022727273,0.1568488580385305,0.1856135490741501,0.2320832780973979,0.1583770005685532,0.2062027947638456,724,"Duluth, Minnesota"
115,35.98654389926183,-78.90507490230135,0.748160677314404,0.5721864832889677,0.5264991866311742,0.649382579118604,0.5357050428867199,0.1632386156490379,0.1972719724785969,0.2255850358195049,0.1724656584764744,0.2159122388370397,2303,"Durham, North Carolina"
116,42.72872598574348,-84.5228636917402,0.7537227815038177,0.5445862743507226,0.5176266384058559,0.6580798536928361,0.561640118632303,0.15993414172765866,0.19199372034249412,0.23765509531349985,0.16283106498727984,0.2149402852975994,1283,"East Lansing, Michigan"
117,44.80969681397739,-91.5002498458376,0.6965711805555556,0.5569661458333334,0.5186414930555555,0.6673611111111111,0.560720486111111,0.1841523703235074,0.1891034555118754,0.2239906002274145,0.1621366541418243,0.2030983259819717,973,"Eau Claire, Wisconsin"
118,40.54313496729043,-74.42185597849249,0.7458865811412674,0.5446943006284051,0.513483086218038,0.6511581443571229,0.584328699135556,0.16309379986449402,0.19275961849286416,0.22654893485035432,0.16731387404136322,0.2095261762484722,1213,"Edison, New Jersey"
119,35.64132302158273,-97.47827350119904,0.732161296984717,0.5657269723254854,0.5110491532424618,0.6564436183395291,0.5502633209417596,0.1669367607961942,0.1933364079809282,0.2282826185890225,0.1625938208349641,0.2206765217703103,834,"Edmond, Oklahoma"
120,32.7948558573854,-116.9386791171477,0.7499269005847953,0.5553728070175439,0.5135964912280702,0.664327485380117,0.5551535087719298,0.1664101556160373,0.1893325016569289,0.2249577222693196,0.1656033331114498,0.2075742634835507,589,"El Cajon, California"
121,31.76488765331153,-106.460629108749,0.716061733595432,0.5569830571936722,0.5020768978751287,0.6744418702611626,0.5665777403351119,0.1646801074335774,0.1816869924117084,0.2172617494323185,0.1706514673402416,0.2025377672861954,3669,"El Paso, Texas"
122,38.413437179487175,-121.41844911858976,0.7149489795918368,0.5400680272108844,0.4912755102040816,0.6606122448979592,0.5852721088435374,0.1601273995648913,0.1715903504401122,0.2176043178593447,0.1537178423269384,0.1979609074905165,1248,"Elk Grove, California"
123,41.89870110935024,-87.94105507131538,0.6619795836669335,0.5701394448892447,0.5697224446223645,0.6673839071257006,0.5210668534827863,0.1695503123273344,0.1835143428661186,0.2174719167871998,0.1694802899678045,0.1984026757662595,1262,"Elmhurst, Illinois"
124,42.1008672868217,-80.09101286821705,0.7177300695559122,0.5706260032102729,0.5002675227394329,0.6760634028892456,0.5740703584804708,0.1701928380619885,0.1855287783721843,0.2217351648615347,0.1665206035799357,0.2090352582494681,645,"Erie, Pennsylvania"
125,44.05048313748532,-123.1073159811986,0.7631084735576923,0.5421549479166667,0.5060972556089743,0.6561122796474359,0.5834835737179487,0.1644503848570207,0.1934839204516281,0.2246994571297911,0.1644326936482333,0.214927409384687,1702,"Eugene, Oregon"
126,37.9717788976378,-87.53012771653543,0.7208734617442483,0.5673488496522204,0.5073903156768326,0.6623528624933119,0.5546080791867308,0.164660177345384,0.1841262889736005,0.2386715833426206,0.1748244046365165,0.2215977618585944,635,"Evansville, Indiana"
127,38.26233263785395,-122.06182488822652,0.7341755997958143,0.5528968861664114,0.4994895354772843,0.6618810617662072,0.5568529862174579,0.1594096279894707,0.1842341079881398,0.2169603242805802,0.1543565913310825,0.2086733915774494,671,"Fairfield, California"
128,46.882510424710425,-96.80254316602316,0.7136282660332541,0.5674650303510161,0.4990267880707311,0.6616686460807601,0.5505080496173133,0.1745914324771662,0.1907219228439167,0.22129688564175,0.1665637773289022,0.2125550597310717,1295,"Fargo, North Dakota"
129,36.1234611114447,-94.15719417579311,0.7100192711399005,0.5778323014153997,0.5436017141500338,0.6599231772054064,0.5407704436860508,0.16817893289165714,0.18296743243293,0.22870237846755145,0.1605522094131425,0.20076682102996354,2144,"Fayetteville, Arkansas"
130,35.04506341659952,-78.90869379532634,0.7069479080077584,0.5456670822942643,0.505974646716542,0.6650561097256857,0.5577202826267664,0.1714727946709567,0.1948498630958417,0.2165147396628386,0.1691780450105793,0.213089326606258,1241,"Fayetteville, North Carolina"
131,35.1911823109843,-111.64786790299571,0.7440172497570456,0.5757713799805637,0.5348032069970845,0.6871051992225462,0.5551810009718173,0.1580666435840706,0.1862992430383588,0.2303092303600776,0.1514510479952693,0.211700786177169,701,"Flagstaff, Arizona"
132,40.56038881869867,-105.08122665824384,0.7441093817552962,0.5647562689148292,0.5174556852572416,0.6637213575443147,0.5499621703415477,0.1726209678890207,0.1913126863820003,0.2249544478041711,0.1620997676324531,0.2131721711443477,1583,"Fort Collins, Colorado"
133,41.12537519025875,-85.11673401826484,0.7308620239958268,0.5511215440792906,0.4975873761085028,0.6616784037558685,0.5719711789254043,0.1687838001783707,0.1879289159145565,0.2266642314475667,0.1622509666478178,0.2060109955714456,1314,"Fort Wayne, Indiana"
134,32.76229978482003,-97.32243057511738,0.7223157549385274,0.5570002762812544,0.5107274830777732,0.6614043721508496,0.5637864345904131,0.1658912024825743,0.1896553059721789,0.2245568754659276,0.1710322814294283,0.213053944343134,5112,"Fort Worth, Texas"
135,35.92839458483755,-86.85943898916966,0.7448398028342575,0.5640403573629081,0.5189463955637708,0.6443699938385706,0.5403573629081947,0.1540686458798583,0.1935516925241594,0.2394215132567081,0.1566413075129356,0.2249254406361774,554,"Franklin, Tennessee"
136,39.39915439624853,-77.41932262602579,0.7393200962695547,0.5524468511833133,0.491250501403931,0.6563377456879261,0.5799488567990373,0.1650423124074852,0.1976602082230305,0.2245757150686831,0.1757527902682266,0.1999532824244352,853,"Frederick, Maryland"
137,38.29206990553306,-77.48385721997302,0.739875116713352,0.5423961251167133,0.509891456582633,0.6666666666666666,0.5695028011204482,0.1686569596014294,0.1964500770141007,0.2341762035698073,0.1789737836689124,0.215643328634577,741,"Fredericksburg, Virginia"
138,29.6453617522374,-82.36257588318416,0.7590817252185387,0.5675923635164111,0.5305438726702952,0.6533687943262411,0.5546346693056243,0.1612737167156221,0.1966741929293916,0.2316819881783931,0.1638967667299623,0.2175740137307521,2123,"Gainesville, Florida"
139,33.53836274153581,-112.16396062221253,0.7310342487421034,0.5603584454402549,0.5057870833653852,0.6562782407510245,0.5572958582628925,0.16563042546307727,0.19330878529551251,0.23016816159917133,0.17102664223386968,0.21355318483450655,13742,"Glendale, Arizona"
140,41.5859180952381,-85.86199396825397,0.6335075026795284,0.5143354769560557,0.4842912647374062,0.6419815112540193,0.576400053590568,0.1693752096799348,0.1606656916681498,0.2016739004229333,0.14970406116356,0.1822816948282383,630,"Goshen, Indiana"
141,42.9285,-83.6332,0.705746644295302,0.547678970917226,0.5327880313199106,0.6746015100671141,0.5444980425055929,0.1809423845703517,0.1899877032670852,0.2153675088400745,0.1660715520692195,0.2145296865488028,601,"Grand Blanc, Michigan"
142,39.074405526315786,-108.5422827631579,0.7321231211317418,0.5696286472148541,0.5184294871794871,0.680868700265252,0.5546253315649867,0.1667147583923654,0.1889251560205559,0.2307157710419224,0.150556321172692,0.2148001346690556,760,"Grand Junction, Colorado"
143,42.96466482530689,-85.65384905571294,0.7325987475915221,0.5625100353243416,0.513728323699422,0.660394588953115,0.5618175979447655,0.1666626875526113,0.1911163959655848,0.2253467427833324,0.1609218481514351,0.2051390522457738,2118,"Grand Rapids, Michigan"
144,40.40709035916824,-104.7438786389414,0.7294471153846154,0.5712339743589744,0.5052483974358974,0.6660657051282052,0.5659455128205129,0.1619508494605341,0.2008669453017411,0.2200882469261375,0.1611320298773068,0.2134992486166485,529,"Greeley, Colorado"
145,44.51314664031621,-88.02697615283267,0.6998156836461126,0.5805965147453083,0.5227323503127792,0.6660243521000894,0.5404099642537981,0.1700959792481222,0.1966985000431655,0.2207694834151322,0.1596580979558138,0.2126568782061387,759,"Green Bay, Wisconsin"
146,36.06892873239437,-79.81401881690141,0.7322485925063094,0.5651693845855174,0.515215492137449,0.6702218015919239,0.5509609784507863,0.1625023231722617,0.1776543162958325,0.2149694290064393,0.1569590237450741,0.2053091662835262,1775,"Greensboro, North Carolina"
147,35.60049159482759,-77.36259396551725,0.7109290357529794,0.5980949801372336,0.5468129288551824,0.6950388226796678,0.5215104730949801,0.1603187583914872,0.1773676824484541,0.2239657470592357,0.1504366209996039,0.2015188668844507,928,"Greenville, North Carolina"
148,34.84635221238938,-82.3726342182891,0.72625,0.5624358974358974,0.5272275641025641,0.6558493589743589,0.5598557692307692,0.1743027536791224,0.1907217818865221,0.2346569919872631,0.1667353343903339,0.2102999760374602,1356,"Greenville, South Carolina"
149,45.49487304860088,-122.4160325478645,0.7101476476476476,0.5353791291291291,0.4793230730730731,0.6505568068068068,0.5655655655655656,0.1744781067823061,0.1782663342061175,0.2012306839348591,0.1553378014713803,0.1965156678862206,679,"Gresham, Oregon"
150,39.42236666666667,-84.58406601307189,0.7090837621497998,0.5697898799313894,0.5182961692395655,0.6775657518582047,0.5676100628930818,0.1744201728705362,0.190566548508864,0.2271045691923303,0.1723409379009985,0.2138967996731151,612,"Hamilton, Ohio"
151,37.065963087516806,-76.43600851001091,0.7367371139928611,0.5556781117988014,0.5016672670312518,0.6716745259848709,0.5627358204800734,0.1634118826167108,0.1912992597853019,0.22913550278066414,0.1652208143103858,0.20657626798659295,1847,"Hampton, Virginia"
152,40.2779876146789,-76.85440091743119,0.7362093815513627,0.5692479035639413,0.5079599056603774,0.6683700209643606,0.5438613731656184,0.1716414676131946,0.19424700374662,0.2245191403097192,0.162521762346847,0.2139465934247995,654,"Harrisburg, Pennsylvania"
153,38.45256039142591,-78.86233625349487,0.6969590368980614,0.5733661663539713,0.5785842714196373,0.6721388367729831,0.537972951844903,0.1670284703307893,0.1759170071127503,0.214315146977412,0.1489104354820478,0.1875135739078304,1073,"Harrisonburg, Virginia"
154,41.76138643410852,-72.69301976744185,0.7570833333333333,0.5576111111111111,0.5303888888888889,0.6602777777777777,0.5672222222222223,0.1589215863063464,0.2022371005895511,0.2181331883174186,0.1735603322861604,0.209085018352277,774,"Hartford, Connecticut"
155,36.02537804878049,-114.98984506892894,0.757360959651036,0.5537531806615776,0.5118820428934933,0.6626681206833878,0.5531624863685932,0.1567805801607023,0.1846958952379155,0.2242748972824155,0.1639381312523844,0.2147294065799829,943,"Henderson, Nevada"
156,25.878865774156,-80.31410966239814,0.7566050543024228,0.5523966165413534,0.4881996658312447,0.6592522974101922,0.5497598162071846,0.156715530918003,0.1951765143134504,0.2260984530704677,0.1729254804280619,0.2221715933245716,859,"Hialeah, Florida"
157,35.74118452380952,-81.33336241496599,0.7087986827033218,0.5550186139747995,0.5206901489117984,0.6708190148911799,0.5637528636884307,0.1648747021958063,0.1830505457038832,0.2160953145062509,0.1529194906191786,0.2015180705687161,588,"Hickory, North Carolina"
158,35.98141093951094,-79.99885212355213,0.7146915584415584,0.6040313852813853,0.5710497835497835,0.6903950216450216,0.5170725108225108,0.1622241958097996,0.1845019418327412,0.2254763016596755,0.1500849587836555,0.20209547914856,777,"High Point, North Carolina"
159,42.082844214526006,-88.0738756110577,0.7064428564259186,0.5640399836538048,0.5373548647854203,0.6580138476649318,0.5805935308857056,0.1665147256298749,0.18909355518478022,0.22006465015703225,0.15718178177892256,0.19873671829487533,1441,"Hoffman Estates, Illinois"
160,42.80757576628353,-86.0697504789272,0.6837597865326561,0.5714340601569429,0.5220634383426048,0.6634896127265235,0.5542815240565065,0.16183829550633416,0.18326436696597903,0.22540248541382724,0.1494981679386621,0.1953687023529307,1108,"Holland, Michigan"
161,21.314688267716534,-157.8443324409449,0.7409755770263017,0.5619883923778851,0.5148450080515298,0.6663982823403113,0.547873054213634,0.1637271328893581,0.1800711416815269,0.2213586465913809,0.159445299380727,0.2074915657677753,2540,"Honolulu, Hawaii"
162,29.75892147760116,-95.3765635175819,0.7441875733794723,0.5535296813528601,0.5131259140250056,0.6604371356773568,0.5549728109744794,0.1642986047170259,0.1940238074962231,0.2278779494526885,0.1676720251807748,0.2143427142007342,16608,"Houston, Texas"
163,34.73257464315701,-86.5863174643157,0.7308812684365782,0.5385693215339233,0.5109697640117995,0.6630162241887906,0.5754424778761061,0.1751307756844444,0.1995423661852209,0.2332080370182636,0.1609010983515772,0.2142465096745827,1191,"Huntsville, Alabama"
164,39.775677027572286,-86.161234001345,0.7099221926258237,0.5655375251179962,0.5154855367073228,0.6691171316416655,0.5572076966213374,0.1710353458772652,0.1875948092324423,0.2238133509861601,0.1610859933822709,0.2078917338799874,7435,"Indianapolis, Indiana"
165,41.64692889518414,-91.52731458923512,0.7242857142857143,0.5974404761904761,0.5498214285714286,0.6622916666666667,0.5314285714285715,0.1784052721765943,0.1993176705834152,0.219885299287999,0.1710501324186251,0.2157406176974707,706,"Iowa City, Iowa"
166,32.84856649323621,-96.95988033298649,0.7442645992020311,0.5569232861806311,0.4935845121508886,0.6748277112803772,0.5617519042437432,0.1627910250525128,0.1913193149057386,0.2248048413760815,0.1608475106685852,0.2156199129347077,961,"Irving, Texas"
167,42.44447765531062,-76.49250280561122,0.7553680981595092,0.5763249829584186,0.5166794478527608,0.6432344921608726,0.5521046353101569,0.1639484652804731,0.1929430535362944,0.2398185856704899,0.1648640969933893,0.218587725729323,998,"Ithaca, New York"
168,32.30802305246423,-90.19960572337042,0.7308484349258649,0.5559102141680395,0.5039984898407468,0.6786792970895112,0.5632207578253706,0.1717836632474403,0.2004971517303499,0.2251891329954118,0.1651899139818252,0.2147811528579376,1258,"Jackson, Mississippi"
169,30.320621796407185,-81.6526458982036,0.7424488010702891,0.5550774415972007,0.5064191622928887,0.6646084182360811,0.5540611814345991,0.165974568490936,0.1952517554962042,0.2283670142121023,0.1715041607956108,0.2174066991789344,3340,"Jacksonville, Florida"
170,36.32197086330935,-82.37018776978417,0.7228708791208791,0.5545253357753357,0.4943910256410256,0.6722374847374848,0.5885989010989011,0.1661812919023952,0.1972167895971856,0.22837021572888,0.1655374583694186,0.2070663324676508,556,"Johnson City, Tennessee"
171,41.541849012567326,-88.10857989228008,0.711602079395085,0.5510396975425331,0.4944076874606175,0.6767879647132955,0.5985349716446124,0.1661429818012566,0.184786149034023,0.2133893326708093,0.157095104253387,0.1940163092822686,557,"Joliet, Illinois"
172,42.28669456066946,-85.6071630753138,0.7425053533190579,0.5628345824411135,0.5317630264097074,0.670347073518915,0.5635483583154889,0.1712062716229385,0.1852784100394157,0.2281677186935734,0.1577560813508272,0.2150993944781439,956,"Kalamazoo, Michigan"
173,39.09951798498065,-94.61378406792119,0.7367022531096223,0.5602538614974377,0.5179241690255736,0.6640176606681696,0.5475090566013666,0.16831115934282687,0.19181490656575975,0.2256995560048339,0.16506655246005708,0.21345062637472756,5897,"Kansas City, Kansas"
174,29.75762688172043,-95.8194414974114,0.7342082467082467,0.5520963270963272,0.5076056826056826,0.6498094248094248,0.5679487179487179,0.1594503538093012,0.1962550337618212,0.2324098439718416,0.1721443044476599,0.2117699140361804,2511,"Katy, Texas"
175,33.98543061477059,-84.58285326958895,0.7542167734772711,0.5562836143527112,0.5138236907227776,0.6680035997739837,0.554066937227708,0.15380130746359685,0.19624063881631348,0.2291736227541882,0.15960810535834952,0.21595764882841528,1908,"Kennesaw, Georgia"
176,41.1420465408805,-81.34421937106919,0.7043172690763052,0.5609660865684962,0.5243473895582329,0.6640729585006694,0.590975011155734,0.1633634361405838,0.1795571996488746,0.224711894922462,0.1520930532175463,0.2053793828863698,795,"Kent, Ohio"
177,41.479016891891895,-71.53269020270271,0.678729954180985,0.6003364833906071,0.5954324169530355,0.7021048109965635,0.5435638602520046,0.1658350781470577,0.1612986659825132,0.2084546843708359,0.1402690717845003,0.1781074289350992,592,"Kingston, Rhode Island"
178,28.294234658599827,-81.43626681071737,0.7330274544911967,0.5569606087735004,0.513466129513578,0.6714786630856461,0.5564197254550881,0.163933494908585,0.1879889069649674,0.2256326750801602,0.1670610349661041,0.2069311909634519,1157,"Kissimmee, Florida"
179,35.95276220275344,-83.9544395494368,0.7056000712250713,0.5584045584045584,0.5195690883190883,0.6617165242165243,0.5631855413105413,0.1756175623622427,0.1919765193948823,0.2232573976091643,0.1674363920355173,0.211581519810477,2397,"Knoxville, Tennessee"
180,43.80767633872976,-91.23177596513077,0.7142290609137056,0.5929039763113367,0.5166560913705583,0.6812076988155668,0.5491486886632826,0.1604487427363617,0.1851509109359077,0.2329253101010651,0.1581364080268867,0.2084912629547755,803,"La Crosse, Wisconsin"
181,30.20395140758874,-92.0430624235006,0.7236704355108877,0.5409600083752094,0.52258689279732,0.6594692211055276,0.5684935092127303,0.1653389825817848,0.1849097287805049,0.2282648069780243,0.1664667198807263,0.2071996398849154,817,"Lafayette, Louisiana"
182,42.17634764757108,-87.84105661225915,0.685513840098881,0.5801251362054385,0.5729931551684881,0.6723621377341921,0.5332392092766067,0.16487462742387984,0.175352472400949,0.21840121387334643,0.14594101548477206,0.1938279419332268,1430,"Lake Forest, Illinois"
183,42.37415,-88.04755,0.6672318633778188,0.5519094487929971,0.5417885379784559,0.6746210106470463,0.5592673675665079,0.1646733258535325,0.16194659255799027,0.20694337356123338,0.15490402871995518,0.18677431125665106,1466,"Lake Villa, Illinois"
184,28.0312051969824,-81.94854534786253,0.7273518518518519,0.587962962962963,0.5412777777777777,0.6900925925925926,0.5200740740740741,0.1720021290046867,0.1886788724132293,0.2294214721686971,0.1643717315336398,0.2230056392091089,1193,"Lakeland, Florida"
185,34.63420721616162,-118.1134568,0.7189707228557356,0.5483669364519537,0.4742457812892073,0.6793537776910374,0.5828154574926503,0.1604714118919247,0.18045674346120139,0.2143402951594232,0.1615091940342342,0.20193086477476013,1950,"Lancaster, California"
186,40.03660030303031,-76.32316484848485,0.7388760288065844,0.5679333847736625,0.5186149691358025,0.6685956790123457,0.56372170781893,0.1651326336172104,0.1957819512848588,0.2337153552477541,0.1636209923724995,0.2184738597170498,660,"Lancaster, Pennsylvania"
187,27.53885505857295,-99.49652151224709,0.6989369779802581,0.542402239939256,0.4935222095671981,0.6737851176917237,0.5964075550493546,0.1572133045779766,0.1744175728061239,0.2094611659159932,0.1629817215894441,0.1917827390405978,939,"Laredo, Texas"
188,32.302197306397304,-106.7789531986532,0.733347876672484,0.5744982547993019,0.5195607911576497,0.6740110529377544,0.5586823734729494,0.1705235544328241,0.1947688337448975,0.2204910837763255,0.1671957402957225,0.2133177039946707,594,"Las Cruces, New Mexico"
189,36.16630781662617,-115.13238300411956,0.7407314764737696,0.5469826032089418,0.5019695330809446,0.6608910221741482,0.5682688840814855,0.1595456578207541,0.1907924495658539,0.2234457473538255,0.1662712987069922,0.2137339010571104,9467,"Las Vegas, Nevada"
190,38.963962987886944,-95.25551265141318,0.7578015427769986,0.5552828424497429,0.5160121552127163,0.664767414679757,0.5827197288452548,0.1560997549879304,0.1970391196182855,0.2368411095025953,0.1575187919136366,0.2113290894146444,743,"Lawrence, Kansas"
191,41.08517133406836,-111.95626725468576,0.6968632958801498,0.562687265917603,0.5254681647940075,0.663319288389513,0.5466292134831461,0.159365384213175,0.178947839562203,0.218676001823545,0.1569293343570452,0.1996179214303818,907,"Layton, Utah"
192,29.518214960629923,-95.09767795275592,0.724105461393597,0.5571641556811049,0.5133396107972379,0.6523854362837413,0.5727401129943502,0.1630093538540394,0.1973503724104376,0.2460848728296226,0.161512476574984,0.2120669990844876,635,"League City, Texas"
193,37.99972491389208,-84.46540206659013,0.7350621890547264,0.5572636815920398,0.5176741293532338,0.6604353233830846,0.5708582089552239,0.1682966955739866,0.1966000905486103,0.2314696175564923,0.170136335301891,0.2136871794264786,1742,"Lexington, Kentucky"
194,40.743577430555554,-84.14424288194444,0.6504100761570005,0.570298769771529,0.5269844756883422,0.6748681898066784,0.5553236672524898,0.1780463053879483,0.1711884436859385,0.2211167467905401,0.1514718790741639,0.1980295365192367,576,"Lima, Ohio"
195,40.79523005489479,-96.67107218664226,0.7071159283694628,0.5553821080741439,0.507088438579956,0.6641238611372918,0.563246151429469,0.1757485238317293,0.1835804333679103,0.2204701536355899,0.1610807272595218,0.2033091323509558,2186,"Lincoln, Nebraska"
196,34.75393508663367,-92.35513558168316,0.7217431434599156,0.5614715189873418,0.5062236286919831,0.6669567510548524,0.5627373417721518,0.165812132319585,0.1897015780761799,0.2228187921951048,0.1653733312066974,0.2076684787435236,1616,"Little Rock, Arkansas"
197,41.75980376051459,-111.81750826323602,0.6952573158425832,0.6115560881264717,0.5607025731584259,0.6832008913555332,0.4907711066263034,0.1659705965889524,0.1760536756011702,0.2246513228981942,0.1489295956029356,0.2045867994456033,2021,"Logan, Utah"
198,40.1564984375,-105.09298372395834,0.7497783687943262,0.5675975177304964,0.505291445035461,0.6623725620567377,0.5624722960992908,0.1618247713691313,0.1858902559369381,0.2257101839185052,0.1570676966495169,0.2009755395280991,768,"Longmont, Colorado"
199,38.24392822704361,-85.75770238877931,0.7372130029552171,0.5554576797757066,0.5191947033416685,0.6605289080851708,0.5720713040842615,0.16814774281514,0.1915846854508979,0.2242698577867732,0.167934964106009,0.2119197580130357,4563,"Louisville, Kentucky"
200,40.40505224089636,-105.09324327731092,0.6968779677113011,0.5449905033238366,0.5106540835707503,0.636633428300095,0.5698896011396012,0.1733527152342251,0.1806742380277923,0.2255562340460011,0.1632493842895143,0.1943071408314527,714,"Loveland, Colorado"
201,33.577395768880805,-101.86765909918108,0.6972338447233845,0.561386176971951,0.5206686812335347,0.6683325584999225,0.5605241748024175,0.1666457347142325,0.1799451559343445,0.2225592864626675,0.1649011664671954,0.1989356432735497,2198,"Lubbock, Texas"
202,37.389756525652565,-79.20280891089108,0.7356867283950617,0.586207561728395,0.5333912037037037,0.6770833333333334,0.5336033950617284,0.1601284282696403,0.1883577199797141,0.2252376772317752,0.1575271534947148,0.2006822375711642,1111,"Lynchburg, Virginia"
203,32.83763778735632,-83.66070100574713,0.7281371124031008,0.5609859496124031,0.4921269379844961,0.666515261627907,0.5601986434108528,0.1672500097446753,0.1951175246344504,0.2304789411856477,0.168538141128366,0.2152532296665265,696,"Macon, Georgia"
204,43.07020982732351,-89.41201371254444,0.7333074868613767,0.5751216938054623,0.5426466787283536,0.6700428620659947,0.548639829413285,0.1648688455495937,0.193018484051017,0.2278106126042187,0.1620000766265999,0.2083520620792639,3938,"Madison, Wisconsin"
205,30.15962918088737,-95.7376696245734,0.6357070267131243,0.5496152729384437,0.5268945993031359,0.6453252032520326,0.5480908826945413,0.1789558089747838,0.1745678500883279,0.2193191557095372,0.1726046858455076,0.2008404220689124,586,"Magnolia, Texas"
206,44.1554652173913,-93.99652260869566,0.6790201005025126,0.5863955192629815,0.5304909966499162,0.6894891122278057,0.5372435092127303,0.1658031228786964,0.1753219727713319,0.2080920293671368,0.1469962314299678,0.2008416071081813,805,"Mankato, Minnesota"
207,45.108528438948994,-93.45758948995363,0.7012790084388185,0.5332608122362869,0.498978111814346,0.65625,0.5656315928270043,0.1566935243602646,0.1891056309606888,0.2263284106888276,0.1528502965444434,0.1929344653389162,647,"Maple Grove, Minnesota"
208,40.07702866242038,-80.77191401273885,0.7254070088300221,0.5677083333333333,0.4811672185430463,0.6737030905077263,0.5959919977924946,0.1667084003818361,0.195921837174971,0.2384626317786674,0.1739592267302862,0.2193074364593349,628,"Martins Ferry, Ohio"
209,39.33970746554125,-84.35674073463477,0.6788179742398774,0.57373550378297,0.5365303399433731,0.6718376434385038,0.5448653305982182,0.17856520861862712,0.18379046701531676,0.2270139693434906,0.16479282682577964,0.20612562779596222,1916,"Mason, Ohio"
210,40.80625290423862,-81.47055635792778,0.7118837084673098,0.5557006966773848,0.508875937834941,0.6810691318327974,0.5690983386923901,0.1681527939199868,0.1839052504104145,0.2307518160800274,0.1628074331452551,0.2187393859560481,637,"Massillon, Ohio"
211,33.45914187866928,-84.13185088062623,0.7455847050754458,0.5574845679012346,0.5041580932784636,0.6847993827160493,0.5631430041152263,0.1614607118821946,0.1930447649171872,0.2246880392663272,0.1714801927910742,0.206336081512671,511,"McDonough, Georgia"
212,28.088321547799698,-80.63684188163884,0.7498717948717949,0.5732371794871796,0.515673076923077,0.6748076923076923,0.5541025641025641,0.166099879269057,0.1941746719566994,0.2296857033942489,0.1547328212120958,0.2151186903234459,659,"Melbourne, Florida"
213,35.149421772834515,-90.03035284799462,0.7432559689383402,0.560826668984701,0.5139082058414465,0.670121986555401,0.5541405887807139,0.1682280228861,0.1925367954143341,0.2260750684096076,0.1683447616815027,0.2137035946652448,2967,"Memphis, Tennessee"
214,43.24258803149606,-87.96759826771654,0.6847222222222222,0.6177168021680216,0.5544376693766938,0.6809620596205962,0.5365853658536586,0.1740506560349838,0.182579291466334,0.232434467080031,0.1670446322471893,0.2043135098309142,635,"Mequon, Wisconsin"
215,37.28499955357143,-120.4932617559524,0.6865573152337858,0.528657616892911,0.4758986928104575,0.6649698340874811,0.5856586224233283,0.1621537858584951,0.1749752044541407,0.2026148816933724,0.1610237158135515,0.1873141292502073,672,"Merced, California"
216,43.59901563068537,-116.48902898651144,0.7254292762401096,0.5528359564145571,0.5087214180900893,0.661294656673556,0.5698778689852397,0.16541451182594114,0.18650554821918996,0.23459314180315138,0.1628955432944288,0.21133637147211756,1526,"Meridian, Idaho"
217,25.77390372413793,-80.20895243349753,0.7506299587972896,0.5605760717812511,0.5359757550992611,0.6575492900194095,0.5416389995573263,0.1591409510428092,0.1916241155886845,0.2237562674954217,0.1669706490784568,0.2125671257957617,10150,"Miami, Florida"
218,37.46497551813471,-77.64756670984455,0.7187362030905078,0.5679359823399559,0.5180739514348786,0.6608443708609272,0.5464679911699779,0.1702118489357641,0.1930954757485047,0.2325338826295933,0.1640839898597404,0.2177495956969456,772,"Midlothian, Virginia"
219,21.428981461126472,-158.01725597192564,0.7078447346957628,0.5596896337245783,0.5164937684399429,0.6706370278557903,0.55224166407564,0.1665575137308256,0.1727108822340053,0.21692611404176343,0.16022684519695174,0.1983177821265223,1661,"Mililani Town, Hawaii"
220,43.047281542322615,-87.93410821355236,0.7259728773584906,0.561905463836478,0.5298987814465409,0.6798250786163522,0.5606672562893081,0.165242807703813,0.1862641295939445,0.2166373476447968,0.1589297077283881,0.2056683032560934,4383,"Milwaukee, Wisconsin"
221,44.95274589064879,-93.1104300560172,0.7051123885925806,0.5563327681758504,0.5182659247835752,0.6665405684385507,0.5541135558352359,0.16941887828545102,0.1849514408591718,0.22000111361178032,0.1551421850231175,0.2013546315006142,16434,"Minneapolis, Minnesota"
222,46.865952981260655,-114.01993015332197,0.7537053841500303,0.5497580157289776,0.4934966727162734,0.6541137326073806,0.5714609800362976,0.165117253144878,0.1896819292037049,0.2282632131637916,0.1505774775268377,0.2123162081955895,587,"Missoula, Montana"
223,30.688292943770676,-88.08384454244764,0.7226710128495843,0.5820578231292517,0.5449971655328798,0.6834372637944066,0.5339663643235072,0.1734133563350473,0.1945075283370637,0.2286603321684945,0.1640635396175172,0.209285924783374,907,"Mobile, Alabama"
224,37.66546315217391,-120.98330369565215,0.731300477239354,0.559792584434655,0.4834342878120411,0.6700624082232012,0.5763582966226138,0.1694873894546155,0.1997504640252597,0.2321055610078314,0.1744576765591754,0.2042392423736964,920,"Modesto, California"
