Cluster,Latitude,Longitude,o,c,e,a,n,o_std,c_std,e_std,a_std,n_std,Count,City
252,33.501602,-112.06976936842105,0.7290837254192303,0.5555253951019423,0.5190764869103631,0.6715677403788153,0.5555932561225722,0.1697203932201311,0.18925817658047533,0.22412446911922213,0.16645206968187903,0.21509598007312417,104994,Phoenix
253,40.43730416666667,-79.99301666666666,0.7226789871944121,0.5635428793170353,0.5468568102444703,0.6488164532402019,0.5627425300737291,0.17027851762683918,0.19437027506564764,0.22230236281914154,0.16817109373076486,0.2026137853595992,41232,Pittsburgh
254,43.67331428571429,-70.26544285714286,0.7563565098841173,0.5470944103612815,0.5137610770279482,0.6656697341513292,0.5600715746421268,0.1620663367505011,0.19339196178369375,0.2202545328549603,0.15546059066878845,0.21732496173262444,17115,Portland
255,27.8939,-97.3163,0.7563565098841173,0.5470944103612815,0.5137610770279482,0.6656697341513292,0.5600715746421268,0.1620663367505011,0.19339196178369375,0.2202545328549603,0.15546059066878845,0.21732496173262444,2445,Portland
256,36.5686,-86.5142,0.7563565098841173,0.5470944103612815,0.5137610770279482,0.6656697341513292,0.5600715746421268,0.1620663367505011,0.19339196178369375,0.2202545328549603,0.15546059066878845,0.21732496173262444,2445,Portland
257,40.4286,-84.9909,0.7563565098841173,0.5470944103612815,0.5137610770279482,0.6656697341513292,0.5600715746421268,0.1620663367505011,0.19339196178369375,0.2202545328549603,0.15546059066878845,0.21732496173262444,2445,Portland
258,42.8621,-84.9161,0.7563565098841173,0.5470944103612815,0.5137610770279482,0.6656697341513292,0.5600715746421268,0.1620663367505011,0.19339196178369375,0.2202545328549603,0.15546059066878845,0.21732496173262444,2445,Portland
259,37.538782608695655,-77.47043043478261,0.7429467871485944,0.5474899598393574,0.521460843373494,0.6680220883534137,0.5442018072289156,0.16525314442427771,0.19132845870642307,0.22075959684114532,0.16117706938459228,0.21292279683952647,19090,Richmond
260,39.837450000000004,-84.89475,0.7429467871485944,0.5474899598393574,0.521460843373494,0.6680220883534137,0.5442018072289156,0.16525314442427771,0.19132845870642307,0.22075959684114532,0.16117706938459228,0.2129227968395265,1660,Richmond
261,37.7548,-84.2985,0.7429467871485944,0.5474899598393574,0.521460843373494,0.6680220883534137,0.5442018072289156,0.16525314442427771,0.19132845870642307,0.22075959684114532,0.16117706938459228,0.2129227968395265,830,Richmond
262,45.4634,-94.5382,0.7429467871485944,0.5474899598393574,0.521460843373494,0.6680220883534137,0.5442018072289156,0.16525314442427771,0.19132845870642307,0.22075959684114532,0.16117706938459228,0.2129227968395265,830,Richmond
263,38.4083,-95.254,0.7429467871485944,0.5474899598393574,0.521460843373494,0.6680220883534137,0.5442018072289156,0.16525314442427771,0.19132845870642307,0.22075959684114532,0.16117706938459228,0.2129227968395265,830,Richmond
264,41.9307,-111.8035,0.7429467871485944,0.5474899598393574,0.521460843373494,0.6680220883534137,0.5442018072289156,0.16525314442427771,0.19132845870642307,0.22075959684114532,0.16117706938459228,0.2129227968395265,830,Richmond
265,44.3901,-72.9559,0.7429467871485944,0.5474899598393574,0.521460843373494,0.6680220883534137,0.5442018072289156,0.16525314442427771,0.19132845870642307,0.22075959684114532,0.16117706938459228,0.2129227968395265,830,Richmond
266,44.1027,-69.8255,0.7429467871485944,0.5474899598393574,0.521460843373494,0.6680220883534137,0.5442018072289156,0.16525314442427771,0.19132845870642307,0.22075959684114532,0.16117706938459228,0.2129227968395265,830,Richmond
267,33.95585,-117.38535,0.7148312539987204,0.5505838131797826,0.5153750799744082,0.6784029110684582,0.5536428342930263,0.16509529868706155,0.17629856591707363,0.20846485106664125,0.1546623491365093,0.2012490901282632,12504,Riverside
268,41.7756,-71.3568,0.7148312539987204,0.5505838131797826,0.5153750799744082,0.6784029110684582,0.5536428342930263,0.16509529868706155,0.17629856591707363,0.20846485106664125,0.1546623491365093,0.2012490901282632,1042,Riverside
269,41.0351,-73.5825,0.7148312539987204,0.5505838131797826,0.5153750799744082,0.6784029110684582,0.5536428342930263,0.16509529868706155,0.17629856591707363,0.20846485106664125,0.1546623491365093,0.2012490901282632,1042,Riverside
270,39.4737,-76.2413,0.7148312539987204,0.5505838131797826,0.5153750799744082,0.6784029110684582,0.5536428342930263,0.16509529868706155,0.17629856591707363,0.20846485106664125,0.1546623491365093,0.2012490901282632,1042,Riverside
271,44.03255714285714,-92.4541,0.7071832979476291,0.5528573956121726,0.5162774239207361,0.6706475583864119,0.5686924982307149,0.17573928310372308,0.18564487419932463,0.22344352564103515,0.1563006989060029,0.19772958375457303,6594,Rochester
